id,grade,subject,q,a,w1,w2,w3
4797,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
4798,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Pig',돼지,호랑이,눈,노란색
4799,2,english,'발'의 올바른 영어 철자는?,Foot,Foo,Foto,Foote
4800,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,돼지,발,아빠
4801,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,floor,apple
4802,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
4803,2,english,'손'(은)는 영어로 무엇일까요?,Hand,Mom,Nose,Black
4804,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Pig',돼지,소,할머니,원숭이
4805,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,눈,발,귀
4806,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4807,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bird',새,호랑이,노란색,소
4808,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,사자,아빠,할머니
4809,2,english,'빨간색'의 올바른 영어 철자는?,Red,Re,Rde,Rede
4810,2,english,'파란색'(은)는 영어로 무엇일까요?,Blue,Cat,Cow,Lion
4811,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,be,is
4812,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,see,meat,feet
4813,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
4814,2,english,'초록색'의 올바른 영어 철자는?,Green,Gree,Geenr,Greene
4815,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Mouth,Fish,Blue
4816,2,english,'빨간색'의 올바른 영어 철자는?,Red,Re,Rde,Rede
4817,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,흰색,할아버지,소
4818,2,english,'여자 형제'의 올바른 영어 철자는?,Sister,Siste,Ssteri,Sistere
4819,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,night,bye
4820,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bird',새,노란색,초록색,빨간색
4821,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
4822,2,english,'물고기'의 올바른 영어 철자는?,Fish,Fis,Fshi,Fishe
4823,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,she,me,he
4824,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
4825,2,english,다음 영어 단어의 뜻은 무엇일까요? 'White',흰색,검은색,남자 형제,여자 형제
4826,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,엄마,파란색,입
4827,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
4828,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,I,We,You
4829,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
4830,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
4831,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
4832,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Grandma,Bear,Monkey
4833,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,lame,game
4834,2,english,'엄마'의 올바른 영어 철자는?,Mom,Mo,Mmo,Mome
4835,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,hello,bye
4836,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
4837,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,고양이,사자,여자 형제
4838,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,원숭이,호랑이,고양이
4839,2,english,'엄마'(은)는 영어로 무엇일까요?,Mom,Blue,Mouth,Pig
4840,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Mom',엄마,초록색,할아버지,할머니
4841,2,english,'노란색'의 올바른 영어 철자는?,Yellow,Yello,Yllowe,Yellowe
4842,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Lion',사자,눈,귀,호랑이
4843,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Fish,White,Foot
4844,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bird',새,눈,할아버지,물고기
4845,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
4846,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,lame,same
4847,2,english,'검은색'(은)는 영어로 무엇일까요?,Black,Foot,Red,Dog
4848,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Eye,Grandma,White
4849,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,game,lame
4850,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,night,bye
4851,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,We,I,You
4852,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Red,Grandma,Foot
4853,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
4854,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,pen,book
4855,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,game,lame
4856,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
4857,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Hand',손,입,파란색,검은색
4858,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,원숭이,곰,발
4859,2,english,'눈'(은)는 영어로 무엇일까요?,Eye,Nose,Bird,Dad
4860,2,english,'호랑이'(은)는 영어로 무엇일까요?,Tiger,Cow,Black,Yellow
4861,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,same,lame
4862,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Brother',남자 형제,소,할아버지,엄마
4863,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,meat,see,feet
4864,2,english,'귀'(은)는 영어로 무엇일까요?,Ear,Red,Dad,Tiger
4865,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,I,You,We
4866,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Red,Sister,Fish
4867,2,english,'엄마'(은)는 영어로 무엇일까요?,Mom,Cat,Blue,Sister
4868,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
4869,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,sky,apple,floor
4870,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,눈,노란색,사자
4871,2,english,'돼지'(은)는 영어로 무엇일까요?,Pig,Monkey,Lion,Dad
4872,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Nose',코,엄마,돼지,손
4873,2,english,'돼지'(은)는 영어로 무엇일까요?,Pig,Mom,Grandpa,Green
4874,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,be,is,are
4875,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,sky,floor
4876,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,빨간색,아빠,호랑이
4877,2,english,빈칸에 알맞은 말은? 'I ____ happy.' (나는 행복해.),am,are,be,is
4878,2,english,'할아버지'(은)는 영어로 무엇일까요?,Grandpa,Green,Eye,White
4879,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,새,아빠,파란색
4880,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
4881,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
4882,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
4883,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,눈,새,할머니
4884,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,bye,night
4885,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Pig',돼지,할머니,검은색,곰
4886,2,english,'사자'(은)는 영어로 무엇일까요?,Lion,Bird,Cat,Mouth
4887,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
4888,2,english,'새'의 올바른 영어 철자는?,Bird,Bir,Brdi,Birde
4889,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Red,Yellow,Foot
4890,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
4891,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,feet,see,meat
4892,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Brother',남자 형제,강아지,호랑이,소
4893,2,english,'물고기'(은)는 영어로 무엇일까요?,Fish,Black,Grandma,Sister
4894,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
4895,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,am,do
4896,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,see,feet,meat
4897,2,english,'소'(은)는 영어로 무엇일까요?,Cow,Blue,Grandpa,Bird
4898,2,english,빈칸에 알맞은 말은? '____ is a cat.' (그것은 고양이야.),It,I,You,We
4899,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,lame,game
4900,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,귀,입,강아지
4901,2,english,'새'의 올바른 영어 철자는?,Bird,Bir,Brdi,Birde
4902,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,book,pen
4903,2,english,'물고기'(은)는 영어로 무엇일까요?,Fish,Mouth,Brother,Black
4904,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,night,hello,bye
4905,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
4906,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,새,호랑이,귀
4907,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,할머니,아빠,눈
4908,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cat',고양이,엄마,눈,발
4909,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandma',할머니,입,소,초록색
4910,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
4911,2,english,'발'의 올바른 영어 철자는?,Foot,Foo,Foto,Foote
4912,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,do,am,is
4913,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,desk,book,pen
4914,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Black',검은색,초록색,고양이,손
4915,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
4916,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,파란색,사자,돼지
4917,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
4918,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Green,Brother,White
4919,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Red',빨간색,소,엄마,사자
4920,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dog',강아지,할아버지,할머니,입
4921,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,물고기,새,눈
4922,2,english,'노란색'(은)는 영어로 무엇일까요?,Yellow,Foot,Mom,Green
4923,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,강아지,엄마,코
4924,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,he,she
4925,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Tiger,Green,Dad
4926,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,game,lame
4927,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,feet,see,meat
4928,2,english,'파란색'의 올바른 영어 철자는?,Blue,Blu,Buel,Bluee
4929,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Blue,Foot,Black
4930,2,english,'남자 형제'(은)는 영어로 무엇일까요?,Brother,Cow,Monkey,Green
4931,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,물고기,엄마,흰색
4932,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Pig,Fish,Grandpa
4933,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,me,she
4934,2,english,'눈'의 올바른 영어 철자는?,Eye,Ey,Eey,Eyee
4935,2,english,빈칸에 알맞은 말은? 'Good ____.' (좋은 아침이야.),morning,hello,night,bye
4936,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Eye,Tiger,Cow
4937,2,english,'물고기'(은)는 영어로 무엇일까요?,Fish,Eye,Mom,White
4938,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
4939,2,english,'강아지'의 올바른 영어 철자는?,Dog,Do,Dgo,Doge
4940,2,english,'초록색'(은)는 영어로 무엇일까요?,Green,Bear,Mouth,Nose
4941,2,english,'사자'(은)는 영어로 무엇일까요?,Lion,Tiger,Pig,Ear
4942,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,발,엄마,빨간색
4943,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Green',초록색,눈,빨간색,할아버지
4944,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,is,do,am
4945,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,빨간색,돼지,눈
4946,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,letter,hater,water
4947,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Eye,Ear,White
4948,2,english,빈칸에 알맞은 말은? 'Open the ____.' (문을 열어.),door,apple,floor,sky
4949,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,할머니,엄마,검은색
4950,2,english,빈칸에 알맞은 말은? 'How ____ you?' (기분이 어때? / 안녕?),are,am,do,is
4951,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,she,he
4952,2,english,'흰색'(은)는 영어로 무엇일까요?,White,Foot,Cow,Brother
4953,2,english,'손'(은)는 영어로 무엇일까요?,Hand,Grandpa,Green,Foot
4954,2,english,'할머니'(은)는 영어로 무엇일까요?,Grandma,Dog,Mom,Black
4955,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Bird,Lion,Sister
4956,2,english,'코'의 올바른 영어 철자는?,Nose,Nos,Nseo,Nosee
4957,2,english,'입'(은)는 영어로 무엇일까요?,Mouth,Cow,Dog,Tiger
4958,2,english,'아빠'(은)는 영어로 무엇일까요?,Dad,Bear,Hand,Dog
4959,2,english,'손'(은)는 영어로 무엇일까요?,Hand,Cow,Grandma,Sister
4960,2,english,'곰'(은)는 영어로 무엇일까요?,Bear,Black,Dog,Grandma
4961,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Eye',눈,원숭이,할아버지,여자 형제
4962,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,letter,water
4963,2,english,빈칸에 알맞은 말은? 'I like ____.' (나는 피자를 좋아해.),pizza,pen,desk,book
4964,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Blue',파란색,새,원숭이,코
4965,2,english,'여자 형제'(은)는 영어로 무엇일까요?,Sister,Grandpa,Lion,Bird
4966,2,english,'할아버지'의 올바른 영어 철자는?,Grandpa,Grandp,Gandpar,Grandpae
4967,2,english,'호랑이'의 올바른 영어 철자는?,Tiger,Tige,Tgeri,Tigere
4968,2,english,빈칸에 알맞은 말은? 'Nice to ____ you.' (만나서 반가워.),meet,see,meat,feet
4969,2,english,'귀'의 올바른 영어 철자는?,Ear,Ea,Era,Eare
4970,2,english,'할아버지'(은)는 영어로 무엇일까요?,Grandpa,Dog,Green,Ear
4971,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Dad',아빠,소,손,귀
4972,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Ear',귀,원숭이,물고기,아빠
4973,2,english,'남자 형제'의 올바른 영어 철자는?,Brother,Brothe,Botherr,Brothere
4974,2,english,'엄마'(은)는 영어로 무엇일까요?,Mom,Bird,Dad,Foot
4975,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,검은색,남자 형제,파란색
4976,2,english,'원숭이'(은)는 영어로 무엇일까요?,Monkey,Grandma,Eye,Blue
4977,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,호랑이,눈,엄마
4978,2,english,'손'의 올바른 영어 철자는?,Hand,Han,Hnda,Hande
4979,2,english,'사자'의 올바른 영어 철자는?,Lion,Lio,Loni,Lione
4980,2,english,'검은색'의 올바른 영어 철자는?,Black,Blac,Backl,Blacke
4981,2,english,'아빠'의 올바른 영어 철자는?,Dad,Da,Dda,Dade
4982,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,game,same,lame
4983,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Sister',여자 형제,흰색,돼지,곰
4984,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,she,he
4985,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Grandpa',할아버지,돼지,검은색,고양이
4986,2,english,빈칸에 알맞은 말은? 'What is your ____?' (이름이 뭐니?),name,same,lame,game
4987,2,english,'입'의 올바른 영어 철자는?,Mouth,Mout,Mutho,Mouthe
4988,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,letter,hater,water
4989,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Cow',소,귀,곰,호랑이
4990,2,english,'코'(은)는 영어로 무엇일까요?,Nose,Black,Grandpa,Hand
4991,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Bear',곰,손,사자,호랑이
4992,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Tiger',호랑이,소,물고기,강아지
4993,2,english,빈칸에 알맞은 말은? 'See you ____.' (나중에 봐.),later,hater,water,letter
4994,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,he,she,me
4995,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Foot',발,여자 형제,호랑이,고양이
4996,2,english,'고양이'(은)는 영어로 무엇일까요?,Cat,Hand,Foot,Dog
4997,2,english,빈칸에 알맞은 말은? 'Thank ____.' (고마워.),you,me,he,she
4998,2,english,다음 영어 단어의 뜻은 무엇일까요? 'Monkey',원숭이,손,흰색,여자 형제
