id,grade,subject,q,a,w1,w2,w3
2594,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '넘어져서 다친 무릅이 아팠어.',무릅 -> 무릎,무릅 -> 무룹,틀린 글자가 없다.,무릎 -> 무릅
2595,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,반듯이,반드씨,빤듯이,반드시
2596,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '학용품을 책상 위에 ____ 놓았다.',반듯이,빤듯이,반드시,반드씨
2597,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '학용품을 책상 위에 빤듯이 놓았다.',빤듯이 -> 반듯이,빤듯이 -> 반드시,틀린 글자가 없다.,반듯이 -> 빤듯이
2598,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,휘둥그레지다,휘동그레지다,휘둥그래지다,히둥그레지다
2599,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '놀라운 광경에 눈이 ____.',휘둥그레지다,히둥그레지다,휘둥그래지다,휘동그레지다
2600,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '놀라운 광경에 눈이 히둥그레지다.',히둥그레지다 -> 휘둥그레지다,히둥그레지다 -> 휘둥그래지다,틀린 글자가 없다.,휘둥그레지다 -> 히둥그레지다
2601,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,영양분,녕양분,영앙분,영양뿐
2602,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '식물은 흙에서 ____을 얻어요.',영양분,영앙분,녕양분,영양뿐
2603,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '식물은 흙에서 영앙분을 얻어요.',영앙분 -> 영양분,영앙분 -> 녕양분,틀린 글자가 없다.,영양분 -> 영앙분
2604,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,볼우물,보루물,볼우믈,볼우무
2605,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '웃을 때 생기는 ____이 참 예뻐요.',볼우물,볼우믈,보루물,볼우무
2606,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '웃을 때 생기는 볼우믈이 참 예뻐요.',볼우믈 -> 볼우물,볼우믈 -> 보루물,틀린 글자가 없다.,볼우물 -> 볼우믈
2607,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,허수아비,허슈아비,허수애비,허수애비
2608,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '새떼를 쫓아 주는 ____.',허수아비,허수애비,허수애비,허슈아비
2609,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '새떼를 쫓아 주는 허수애비.',허수애비 -> 허수아비,허수애비 -> 허수애비,틀린 글자가 없다.,허수아비 -> 허수애비
2610,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,험상궂게,험상굿게,험상굳게,험상궂개
2611,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 물고기는 ____ 생겼어요.',험상궂게,험상궂개,험상굳게,험상굿게
2612,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 물고기는 험상궂개 생겼어요.',험상궂개 -> 험상궂게,험상궂개 -> 험상굳게,틀린 글자가 없다.,험상궂게 -> 험상궂개
2613,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,어깨동무,어깨동모,억깨동무,어께동무
2614,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '친한 친구와 ____한 두 사람.',어깨동무,억깨동무,어께동무,어깨동모
2615,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '친한 친구와 억깨동무한 두 사람.',억깨동무 -> 어깨동무,억깨동무 -> 어께동무,틀린 글자가 없다.,어깨동무 -> 억깨동무
2616,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몫,몱,뫏,목
2617,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이건 내가 해야 할 내 ____이 너무 많다.',몫,목,몱,뫏
2618,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이건 내가 해야 할 내 목이 너무 많다.',목 -> 몫,목 -> 몱,틀린 글자가 없다.,몫 -> 목
2619,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,넋,넉,넔,넏
2620,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 놀라서 ____이 나간 표정이구나.',넋,넉,넏,넔
2621,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 놀라서 넉이 나간 표정이구나.',넉 -> 넋,넉 -> 넏,틀린 글자가 없다.,넋 -> 넉
2622,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,때때옷,때때옫,떼떼옷,대대옷
2623,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '설날에 일곱 빛 ____ 곱게 입고 세배해요.',때때옷,떼떼옷,대대옷,때때옫
2624,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '설날에 일곱 빛 떼떼옷 곱게 입고 세배해요.',떼떼옷 -> 때때옷,떼떼옷 -> 대대옷,틀린 글자가 없다.,때때옷 -> 떼떼옷
2625,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,마주 앉은,마주앉은,마주안은,마주 안은
2626,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '내 앞에 ____ 친구가 웃어요.',마주 앉은,마주 안은,마주안은,마주앉은
2627,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '내 앞에 마주 안은 친구가 웃어요.',마주 안은 -> 마주 앉은,마주 안은 -> 마주안은,틀린 글자가 없다.,마주 앉은 -> 마주 안은
2628,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,할 수,할수,하ㄹ수,하ㄹ수
2629,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '우리는 무엇이든 ____ 있어요.',할 수,하ㄹ수,할수,하ㄹ수
2630,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '우리는 무엇이든 하ㄹ수 있어요.',하ㄹ수 -> 할 수,하ㄹ수 -> 할수,틀린 글자가 없다.,할 수 -> 하ㄹ수
2631,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,읽을 수,일글 수,익을 수,읽을수
2632,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '이 글자는 너무 작아서 ____ 없으니까 말이야.',읽을 수,일글 수,읽을수,익을 수
2633,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '이 글자는 너무 작아서 일글 수 없으니까 말이야.',일글 수 -> 읽을 수,일글 수 -> 읽을수,틀린 글자가 없다.,읽을 수 -> 일글 수
2634,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,오랫동안,오랫 동안,오래 동안,오래동안
2635,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '____ 기억해 주었으면 좋겠어.',오랫동안,오래 동안,오랫 동안,오래동안
2636,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래 동안 기억해 주었으면 좋겠어.',오래 동안 -> 오랫동안,오래 동안 -> 오랫 동안,틀린 글자가 없다.,오랫동안 -> 오래 동안
2637,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,몇 시에,몆 시에,몇시에,면 시에
2638,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연은 ____ 시작하나요?',몇 시에,몆 시에,면 시에,몇시에
2639,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연은 몆 시에 시작하나요?',몆 시에 -> 몇 시에,몆 시에 -> 면 시에,틀린 글자가 없다.,몇 시에 -> 몆 시에
2640,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,틀림없이,틀림업이,틀님없이,틀림 없이
2641,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '그 소리를 ____ 들었네.',틀림없이,틀님없이,틀림업이,틀림 없이
2642,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '그 소리를 틀님없이 들었네.',틀님없이 -> 틀림없이,틀님없이 -> 틀림업이,틀린 글자가 없다.,틀림없이 -> 틀님없이
2643,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잃어버렸다,잊어버렸다,잃어 버렸다,일어버렸다
2644,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '숲속에서 길을 ____.',잃어버렸다,일어버렸다,잃어 버렸다,잊어버렸다
2645,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '숲속에서 길을 일어버렸다.',일어버렸다 -> 잃어버렸다,일어버렸다 -> 잃어 버렸다,틀린 글자가 없다.,잃어버렸다 -> 일어버렸다
2646,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,바래고,바라고,바레고,빨래고
2647,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오래된 책의 색이 ____ 있어요.',바래고,바레고,바라고,빨래고
2648,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오래된 책의 색이 바레고 있어요.',바레고 -> 바래고,바레고 -> 바라고,틀린 글자가 없다.,바래고 -> 바레고
2649,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,가르쳐,가르처,가리쳐,가르켜
2650,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '선생님이 국어를 ____ 주십니다.',가르쳐,가르처,가르켜,가리쳐
2651,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '선생님이 국어를 가르처 주십니다.',가르처 -> 가르쳐,가르처 -> 가르켜,틀린 글자가 없다.,가르쳐 -> 가르처
2652,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,잊어버렸어요,잊어 버렸어요,이저버렸어요,잃어버렸어요
2653,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '현관 비밀번호를 ____.',잊어버렸어요,잃어버렸어요,잊어 버렸어요,이저버렸어요
2654,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '현관 비밀번호를 잃어버렸어요.',잃어버렸어요 -> 잊어버렸어요,잃어버렸어요 -> 잊어 버렸어요,틀린 글자가 없다.,잊어버렸어요 -> 잃어버렸어요
2655,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,파헤치며,파해치며,파해치며,파해치며
2656,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '멧돼지가 밭을 마구 ____.',파헤치며,파해치며,파해치며,파해치며
2657,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '멧돼지가 밭을 마구 파해치며.',파해치며 -> 파헤치며,파해치며 -> 파해치며,틀린 글자가 없다.,파헤치며 -> 파해치며
2658,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,빠져들었어,빠져 들었어,빠저들었어,바져들었어
2659,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '재미있는 이야기 속으로 ____.',빠져들었어,빠져 들었어,빠저들었어,바져들었어
2660,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '재미있는 이야기 속으로 빠져 들었어.',빠져 들었어 -> 빠져들었어,빠져 들었어 -> 빠저들었어,틀린 글자가 없다.,빠져들었어 -> 빠져 들었어
2661,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,헬리콥터,헬리콤터,헬리곱터,헤리콥터
2662,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '모두 다 ____ 되어 빙글빙글 돌아요.',헬리콥터,헬리곱터,헬리콤터,헤리콥터
2663,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '모두 다 헬리곱터 되어 빙글빙글 돌아요.',헬리곱터 -> 헬리콥터,헬리곱터 -> 헬리콤터,틀린 글자가 없다.,헬리콥터 -> 헬리곱터
2664,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,짜장면,자잔면,자장면,짜잔면
2665,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '오늘 급식은 맛있는 ____이다!',짜장면,자잔면,자장면,짜잔면
2666,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '오늘 급식은 맛있는 자잔면이다!',자잔면 -> 짜장면,자잔면 -> 자장면,틀린 글자가 없다.,짜장면 -> 자잔면
2667,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,곯아떨어졌어,골아떨어졌어,골라떨어졌어,곪아떨어졌어
2668,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '너무 지쳐서 집에 오자마자 ____.',곯아떨어졌어,곪아떨어졌어,골라떨어졌어,골아떨어졌어
2669,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '너무 지쳐서 집에 오자마자 곪아떨어졌어.',곪아떨어졌어 -> 곯아떨어졌어,곪아떨어졌어 -> 골라떨어졌어,틀린 글자가 없다.,곯아떨어졌어 -> 곪아떨어졌어
2670,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,강아지풀,강아지뿔,강아지플,강아지불
2671,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '길가에 쓸모없는 ____이 자랐어요.',강아지풀,강아지플,강아지뿔,강아지불
2672,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '길가에 쓸모없는 강아지플이 자랐어요.',강아지플 -> 강아지풀,강아지플 -> 강아지뿔,틀린 글자가 없다.,강아지풀 -> 강아지플
2673,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,깜빡,껌뻑,깜박,끔뻑
2674,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '가위를 ____ 잊고 안 가져왔어요.',깜빡,껌뻑,끔뻑,깜박
2675,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '가위를 껌뻑 잊고 안 가져왔어요.',껌뻑 -> 깜빡,껌뻑 -> 끔뻑,틀린 글자가 없다.,깜빡 -> 껌뻑
2676,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,부릅뜨고,무릅뜨고,불읍뜨고,부릅트고
2677,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '눈을 ____ 말했어요.',부릅뜨고,불읍뜨고,무릅뜨고,부릅트고
2678,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '눈을 불읍뜨고 말했어요.',불읍뜨고 -> 부릅뜨고,불읍뜨고 -> 무릅뜨고,틀린 글자가 없다.,부릅뜨고 -> 불읍뜨고
2679,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,손뼉,손벽,손뻭,손빡
2680,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '공연이 끝나고 ____을 쳤어요.',손뼉,손빡,손벽,손뻭
2681,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '공연이 끝나고 손빡을 쳤어요.',손빡 -> 손뼉,손빡 -> 손벽,틀린 글자가 없다.,손뼉 -> 손빡
2682,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,두리번거렸지요,두리번거려지요,두리번거려찌요,두리벙거렸지요
2683,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '주변을 ____.',두리번거렸지요,두리번거려찌요,두리번거려지요,두리벙거렸지요
2684,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '주변을 두리번거려찌요.',두리번거려찌요 -> 두리번거렸지요,두리번거려찌요 -> 두리번거려지요,틀린 글자가 없다.,두리번거렸지요 -> 두리번거려찌요
2685,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,들썩거렸습니다,들썩거려슴니다,들썩거려씀니다,들석거렸습니다
2686,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '신이나서 어깨를 ____.',들썩거렸습니다,들석거렸습니다,들썩거려씀니다,들썩거려슴니다
2687,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '신이나서 어깨를 들석거렸습니다.',들석거렸습니다 -> 들썩거렸습니다,들석거렸습니다 -> 들썩거려씀니다,틀린 글자가 없다.,들썩거렸습니다 -> 들석거렸습니다
2688,2,korean,다음 중 맞춤법(띄어쓰기)이 올바른 것을 고르세요.,소쿠리,소꾸리,소구리,쇼쿠리
2689,2,korean,다음 문장의 빈칸에 들어갈 올바른 낱말은? '감자를 한 ____ 꺼내 들고 웃으셨어요.',소쿠리,소구리,쇼쿠리,소꾸리
2690,2,korean,다음 문장에서 틀린 글자를 찾아 바르게 고친 것은? '감자를 한 소구리 꺼내 들고 웃으셨어요.',소구리 -> 소쿠리,소구리 -> 쇼쿠리,틀린 글자가 없다.,소쿠리 -> 소구리
